# coding: utf-8
# 辅助词库
# 快符、次选词、三码填空、emoji表情、微信表情、符号、一简词、随心
# 编码格式：字词+Tab符+编码（词库本身有重码则还需后面+Tab符+权重，权重大者居前，权重数字随意）
#
#    -------- 强调一下 --------
#
#   词条和编码之间的不是空格，而是Tab符，
#   如果你不知道，就复制下面编码中的空白处
#
#    ---------------------------
#
https://flypy.cc	xhgw
无商不奸	wubj
误导	wudc
万事大吉	wudj
蜈蚣	wugs
无故	wugu
为时过早	wugz
万事俱备	wujb
无理	wuli
忤逆	wuni
万水千山	wuqu
无事生非	wuuf
午睡	wuuv
畏手畏脚	wuwj
无时无刻	wuwk
畏首畏尾	wuww
诬陷	wuxm
无暇	wuxx
握手言和	wuyh
无疑	wuyi
勿施于人	wuyr
巫山云雨	wuyy
瓮中之鳖	wvvb
文无第一	wwdy
物我两忘	wwlw
卫冕	wwmm
歪歪扭扭	wwnn
围棋	wwqi
弯弯曲曲	wwqq
玩物丧志	wwsv
完完整整	wwvv
唯物主义	wwvy
呜呜呜	www
猥亵	wwxp
万无一失	wwyu
五味杂陈	wwzi
妄下断语	wxdy
惟有饮者留其名	wyym
心急	xbji
心理	xbli
小不忍则乱大谋	xbrm
心比天高	xbtg
刑不上大夫	xbuf
邪不胜正	xbuv
虾兵蟹将	xbxj
新兴	xbxk
心仪	xbyi
想东想西	xdxx
相得益彰	xdyv
星光灿烂	xgcl
新陈代谢	xidx
西郊	xijn
洗礼	xili
悉尼	xini
吸取	xiqu
稀释	xiui
洗漱	xiuu
相差甚远	xiuy
洗手	xiuz
相差无几	xiwj
喜出望外	xiww
悉心	xixb
戏谑	xixt
蜥蜴	xiyi
席卷一空	xjyk
性命	xkmk
形势	xkui
笑里藏刀	xlcd
降龙伏虎	xlfh
血流成河	xlih
橡胶	xljn
星罗棋布	xlqb
镶嵌	xlqm
血流如注	xlrv
泄露天机	xltj
心领神会	xluh
想来想去	xlxq
向下	xlxx
笑脸相迎	xlxy
响应	xlyk
吓了一跳	xlyt
显露	xmlu
现实	xmui
献身	xmuf
蓄谋已久	xmyj
心满意足	xmyz
笑声	xnug
嚣张	xnvh
小鸟依人	xnyr
血浓于水	xnyu
懈怠	xpdd
血盆大口	xpdk
亵玩	xpwj
写字	xpzi
贤妻良母	xqlm
小桥流水	xqlu
心如刀绞	xrdj
血型	xtxk
血液	xtye
心神不宁	xubn
形势比人强	xubq
心神恍惚	xuhh
酗酒	xujq
喜上眉梢	xumu
修身养性	xuyx
修修补补	xxbb
心绪不宁	xxbn
絮絮叨叨	xxdd
险象环生	xxhu
瞎扯	xxie
新鲜出炉	xxil
相形见绌	xxji
稀稀拉拉	xxll
寻寻觅觅	xxmm
心心念念	xxnn
潇潇洒洒	xxss
虚虚实实	xxuu
夏至	xxvi
雄心壮志	xxvv
遐想	xxxl
下限	xxxm
先下一城	xxyi
心心相印	xxxy
小心眼	xxy
香消玉殒	xxyy
咸鱼翻身	xyfu
宵衣旰食	xygu
匈牙利	xyli
悬崖勒马	xylm
学有所成	xysi
心有所属	xysu
心有余悸	xyyj
心有余而力不足	xyyz
雅致	yavi
押运	yayy
引申	ybuf
以不变应万变	ybbb
以备不测	ybbc
欲罢不能	ybbn
摇摆不定	ybbd
引渡	ybdu
愚不可及	ybkj
眼波流转	yblv
一笔抹杀	ybmu
隐匿	ybni
一表人才	ybrc
用兵如神	ybru
隐约	ybyt
阴郁	ybyu
有板有眼	ybyy
一兵一卒	ybyz
一寸光阴一寸金	ycgj
由此及彼	ycjb
由此可见	yckj
耀眼	ycyj
有得必有失	ydbu
愿赌服输	ydfu
有胆有识	ydyu
衣冠不整	ygbv
衣冠禽兽	ygqu
有何不可	yhbk
银河倒泻	yhdx
一回生二回熟	yhuu
有话直说	yhvu
养虎为患	yhwh
养颜	yhyj
养育	yhyu
一成不变	yibb
扬长避短	yibd
一尘不染	yibr
阳春白雪	yibx
以诚待人	yidr
一锤定音	yidy
依附	yifu
摇唇鼓舌	yigu
寅吃卯粮	yiml
言传身教	yiuj
遗嘱	yivu
遗忘	yiwh
羊肠小道	yixd
阴差阳错	yiyc
越扯越远	yiyy
一击毙命	yjbm
油尽灯枯	yjdk
衣锦还乡	yjhx
演唱	yjih
严谨	yjjb
眼镜	yjjk
义结金兰	yjjl
严苛	yjke
冤家路窄	yjlv
俨然	yjrj
延伸	yjuf
掩饰	yjui
也就是说	yjuu
炎症	yjvg
一技之长	yjvi
一己之私	yjvs
远见卓识	yjvu
厌恶	yjwu
以儆效尤	yjxy
言尽于此	yjyc
咬紧牙关	yjyg
有口难言	ykny
影射	ykue
哑口无言	ykwy
有利无害	ylwh
由来已久	ylyj
榆木疙瘩	ymgd
有模有样	ymyy
以其人之道，还治其人之身	yqru
于情于理	yqyl
阴晴圆缺	yqyq
有权有势	yqyu
用人不疑，疑人不用	yrby
一人得道	yrdd
一荣俱荣	yrjr
冤家	yrjx
怨气	yrqi
源泉	yrqr
跃然纸上	yrvu
一日为师，终生为父	yrwf
冤枉	yrwh
阅人无数	yrwu
音容笑貌	yrxm
缘由	yryz
一人做事一人当	yrzd
一丝不挂	ysbg
伊斯兰教	yslj
摇头摆尾	ytbw
油头滑脑	ythn
有条有理	ytyl
怨天尤人	ytyr
一声不吭	yubk
愈发	yufa
有伤风化	yufh
迂腐	yufu
浴缸	yugh
与世隔绝	yugj
引蛇出洞	yuid
雨季	yuji
远水解不了近渴	yujk
一石激起千层浪	yujl
雨露	yulu
衣衫褴褛	yull
预期	yuqi
移山填海	yuth
一身是胆	yuud
一试身手	yuuu
有识之士	yuvu
衣食无忧	yuwy
以身相许	yuxx
摇身一变	yuyb
寓意	yuyi
预言	yuyj
有生以来	yuyl
以势压人	yuyr
有声有色	yuys
愉悦	yuyt
阴盛阳衰	yuyu
有说有笑	yuyx
莺声燕语	yuyy
怨声载道	yuzd
咬舌自尽	yuzj
言之有理	yvyl
以战养战	yvyv
言之有物	yvyw
意味深长	ywui
余味无穷	ywwq
言为心声	ywxu
一星半点	yxbd
英雄不问出处	yxbi
一心不能二用	yxby
一线生机	yxuj
欲仙欲死	yxys
言笑晏晏	yxyy
以怨报德	yybd
一夜暴富	yybf
油盐不进	yybj
怏怏不乐	yybl
有眼不识泰山	yybu
抑扬顿挫	yydc
一拥而上	yyeu
因噎废食	yyfu
晕晕乎乎	yyhh
以眼还眼	yyhy
晕晕沉沉	yyii
异于常人	yyir
一语惊醒梦中人	yyjr
阴雨连绵	yylm
烟雨蒙蒙	yymm
一言难尽	yynj
有缘千里来相会	yyqh
咬牙切齿	yyqi
洋洋洒洒	yyss
应有之义	yyvy
引以为戒	yywj
依依惜别	yyxb
炎炎夏日	yyxr
牙牙学语	yyxy
跃跃欲试	yyyu
摇摇欲坠	yyyv
一言一行	yyyx
犹犹豫豫	yyyy
优点	yzdm
以资鼓励	yzgl
忧愁	yziz
右键	yzjm
有理	yzli
一走了之	yzlv
优质	yzvi
有增无减	yzwj
优先	yzxm
游泳	yzys
犹豫	yzyu
匝道	zadc
自驾	zijx
姿色	zise
紫砂	ziua
自愿	ziyr
自成一家	ziyj
自成一体	ziyt
坐实	zoui
坐失良机	zulj
足矣	zuyi
载誉归来	zygl
自怨自艾	zyzy

# 三码填空
截个屏	jgp
截个图	jgt
风嗖嗖	fss
火灾	hoz
举个例	jgl
不认识	bru
赶快	gjk
靠在	kcz
扣帽子	kmz
这段话	vdh
三两下	slx
阿爸	aab
阿哥	aag
啊哈	aah
阿妹	aam
阿婆	aap
阿姨	aay
爱不爱	aba
熬不过	abg
矮半截	abj
阿波罗	abl
熬不住	abv
按错了	acl
安道尔	ade
阿尔法	aef
阿尔及利亚	aej
爱尔兰	ael
阿富汗	afh
阿凡提	aft
安哥拉	agl
阿根廷	agt
爱国者	agv
昂起	ahq
盎然	ahr
安徽省	ahu
挨打	aid
爱国	aig
爱好	aih
暗戳戳	aii
按常理	ail
爱慕	aim
爱情	aiq
爱人	air
挨着	aiv
爱心	aix
矮子	aiz
安静了	ajl
氨基酸	ajs
阿拉伯	alb
阿拉丁	ald
安理会	alh
阿联酋	alq
安乐死	als
按理说	alu
安乐窝	alw
安眠药	amy
爱面子	amz
安插	ani
案例	anl
按钮	ann
安排	anp
暗算	ans
暗示	anu
安装	anv
安慰	anw
安心	anx
案子	anz
懊悔	aoh
傲慢	aom
傲视	aou
澳洲	aov
爱琴海	aqh
安全感	aqg
安全局	aqj
爱情片	aqp
安全性	aqx
奥斯卡	ask
奥斯陆	asl
凹透镜	atj
安徒生	atu
阿诗玛	aum
爱谁谁	auu
安装版	avb
奥委会	awh
奥运会	ayh
哎呦喂	ayw
艾滋病	azb
阿拉	aal
AA制	aav
腌臜	aaz
阿尔巴尼亚	aeb
埃菲尔铁塔	afe
爱国	ahg
盎司	ahs
肮脏	ahz
矮矮	aia
哀莫大于心死	amd
阿姆斯特丹	ams
凹槽	aoc
熬成	aoi
傲气	aoq
懊丧	aos
埃塞俄比亚	ase
爱之欲其生	avy
按下葫芦起来瓢	axh
疤痕	bah
拔出	bai
八日	bar
把握	baw
并不会	bbh
办不成	bbi
不包括	bbk
并不能	bbn
北半球	bbq
棒棒糖	bbt
并不是	bbu
八宝粥	bbv
并不想	bbx
不必要	bby
半辈子	bbz
报告	bcg
包括	bck
保暖	bcn
抱歉	bcq
报送	bcs
包退	bct
白菜	bdc
不单单	bdd
白干	bdg
不动产	bdi
不得了	bdl
摆平	bdp
不打算	bds
别当真	bdv
巴尔干	beg
本分	bff
本该	bfg
百分号	bfh
奔驰	bfi
本科	bfk
本来	bfl
奔跑	bfp
本人	bfr
奔腾	bft
比方说	bfu
本文	bfw
不负责	bfz
不敢当	bgd
甭管	bgg
崩坏	bgh
帮个忙	bgm
半个钟	bgv
半个月	bgy
不会吧	bhb
不合格	bhg
白花花	bhh
绑票	bhp
不回去	bhq
帮助	bhv
帮下	bhx
绑在	bhz
比方	bif
比例	bil
半仓	bjc
半场	bji
版块	bjk
比基尼	bjn
并购	bkg
并将	bkj
并可	bkk
不考虑	bkl
不可能	bkn
病人	bkr
病死	bks
病痛	bkt
病症	bkv
不开心	bkx
并在	bkz
不理睬	blc
便利店	bld
别浪费	blf
板蓝根	blg
博览会	blh
碧螺春	bli
不了解	blj
不离开	blk
不聊了	bll
爆冷门	blm
舶来品	blp
保龄球	blq
病来如山倒	blr
不利索	bls
柏拉图	blt
避雷针	blv
不理想	blx
不利于	bly
匾额	bme
编码	bmm
本命年	bmn
变态	bmt
表达	bnd
不耐烦	bnf
标出	bni
镖客	bnk
别闹了	bnl
表嫂	bns
标题	bnt
表示	bnu
表现	bnx
表演	bny
婊子	bnz
脖颈	bog
播出	boi
剥皮	bop
博取	boq
播送	bos
波涛	bot
别管	bpg
不平衡	bph
别急	bpj
别离	bpl
别忙	bpm
别扭	bpn
别怕	bpp
别人	bpr
别致	bpv
别忘	bpw
别想	bpx
不便宜	bpy
别再	bpz
不确定	bqd
不奇怪	bqg
不清楚	bqi
白切鸡	bqj
冰淇淋	bql
不求人	bqr
包青天	bqt
不求闻达于诸侯	bqw
不认得	brd
白日梦	brm
不然呢	brn
哺乳期	brq
不容易	bry
变色龙	bsl
不算数	bsu
波斯湾	bsw
不死心	bsx
不太懂	btd
白头发	btf
不太敢	btg
不太好	bth
不提倡	bti
不推荐	btj
半透明	btm
扁桃体	btt
半桶水	btu
别太晚	btw
不同意	bty
不是吧	bub
不饿	bue
不够	bug
办事处	bui
不能	bun
不算	bus
不知道	bvd
不战而屈人之兵	bve
辩证法	bvf
不折腾	bvt
不支持	bvi
不着急	bvj
不知名	bvm
不值钱	bvq
班主任	bvr
不只是	bvu
标志着	bvv
标志性	bvx
悲哀	bwa
不稳定	bwd
备查	bwi
背诵	bws
悲痛	bwt
备用	bwy
不晓得	bxd
不相符	bxf
不习惯	bxg
不喜欢	bxh
别瞎扯	bxi
步行街	bxj
必修课	bxk
不行了	bxl
不行吗	bxm
不像你	bxn
必需品	bxp
保修期	bxq
不希望	bxw
不需要	bxy
不一般	byb
不一定	byd
八月份	byf
不应该	byg
不要紧	byj
不用了	byl
比翼鸟	byn
变压器	byq
不要说	byu
不一致	byv
本以为	byw
布依族	byz
不在乎	bzh
不赞成	bzi
不在家	bzj
不早了	bzl
不怎么	bzm
不足取	bzq
不自然	bzr
不早说	bzu
不作为	bzw
不自在	bzz
昄	bjo
布尔什维克	beu
办案	bja
并存	bkc
玻璃杯	blb
表外	bnw
拨弄	bon
别提	bpt
不如退而结网	brt
比死人多口气	bsr
白天鹅	bte
不撞南墙不回头	bvn
被虐	bwn
北欧	bwo
避孕套	byt
不做亏心事	bzk
擦边	cab
擦汗	cah
擦伤	cau
擦药	cay
从不曾	cbc
猜不到	cbd
才不会	cbh
错不了	cbl
才不是	cbu
擦边球	cbq
藏不住	cbv
错别字	cbz
草包	ccb
噌噌噌	ccc
草稿	ccg
擦擦汗	cch
草芥	ccj
操劳	ccl
残次品	ccp
草签	ccq
草图	cct
操心	ccx
草原	ccy
操作	ccz
财宝	cdb
采购	cdg
才华	cdh
财产	cdi
才能	cdn
彩色	cds
踩踏	cdt
财政	cdv
财务	cdw
才行	cdx
采用	cdy
侧边	ceb
册封	cef
策划	ceh
测量	cel
侧面	cem
厕所	ces
侧头	cet
测试	ceu
测验	cey
参差	cfc
层次	cgc
蹭到	cgd
蹭饭	cgf
蹭车	cgi
踩过界	cgj
错过了	cgl
曾有	cgy
苍白	chb
沧海	chh
仓储	chi
催化剂	chj
苍茫	chm
藏匿	chn
沧桑	chs
藏书	chu
苍蝇	chy
藏在	chz
此番	cif
赐给	cig
此处	cii
刺激	cij
此类	cil
此乃	cin
辞退	cit
此外	ciw
次选	cix
惨败	cjb
残存	cjc
餐车	cji
参考	cjk
参评	cjp
残缺	cjq
残忍	cjr
参照	cjv
参与	cjy
惨遭	cjz
才可能	ckn
才开始	cku
从来不	clb
擦了擦	clc
催泪弹	cld
策略性	clx
藏猫猫	cmm
催眠曲	cmq
从明天开始	cmt
从没有	cmy
才能够	cng
错爱	coa
错过	cog
错开	cok
搓揉	cor
蹉跎	cot
错位	cow
擦屁股	cpg
藏起来	cql
篡改	crg
凑热闹	crn
从今	csj
从宽	csk
从来	csl
从前	csq
从事	csu
从中	csv
从业	csy
醋坛子	ctz
粗放	cuf
粗犷	cug
粗话	cuh
促进	cuj
粗口	cuk
粗鲁	cul
粗俗	cus
粗体	cut
促使	cuu
粗心	cux
脆骨	cvg
摧毁	cvh
财政局	cvj
翠绿	cvl
脆皮	cvp
催生	cvu
催债	cvv
村委会	cwh
错误率	cwl
磁悬浮	cxf
才需要	cxy
搓衣板	cyb
猜一猜	cyc
参与度	cyd
存放	cyf
存活	cyh
存储	cyi
存款	cyk
存量	cyl
曾用名	cym
存盘	cyp
存取	cyq
存折	cyv
存为	cyw
存有	cyy
存在	cyz
凑到	czd
存在感	czg
凑近	czj
凑巧	czq
操作台	czt
擦擦	cac
擦掉	cad
擦干	cag
擦除	cai
擦亮	cal
擦破	cap
擦着	cav
擦洗	cax
草拟	ccn
草屋	ccw
测测	cec
侧耳	cee
测距	cej
测控	cek
侧卧	cew
册子	cez
此风不可长	cfb
层高	cgg
层面	cgm
曾任	cgr
蹭网	cgw
仓库	chk
藏品	chp
苍穹	chq
苍天	cht
刺耳	cie
惨案	cja
残年	cjn
聪明反被聪明误	cmf
聪明人	cmr
错的	cod
撮合	coh
错码	com
错判	cop
挫折	cov
搓洗	cox
错用	coy
窜出	cri
篡权	crq
窜逃	crt
篡位	crw
从犯	csf
从速	css
从头	cst
从早	csz
催产	cvi
萃取	cvq
从现在开始	cxz
存入	cyr
凑凑	czc
凑合	czh
凑数	czu
凑足	czz
答案	daa
打钱	daq
打扰	dar
打算	das
大王	daw
对不对	dbd
大部分	dbf
打不过	dbg
都不会	dbh
等不及	dbj
打不开	dbk
大不了	dbl
道不明	dbm
都不能	dbn
对不起	dbq
倒不如	dbr
倒不是	dbu
对不住	dbv
代表性	dbx
大本营	dby
带不走	dbz
稻草	dcc
导购	dcg
倒退	dct
到位	dcw
导演	dcy
代词	ddc
电灯泡	ddp
对得起	ddq
代谢	ddx
第二遍	deb
第二次	dec
得到	ded
得分	def
第二个	deg
得了	del
第二名	dem
第二年	den
得票	dep
大而全	deq
得胜	deu
德文	dew
德行	dex
电饭煲	dfb
大幅度	dfd
电饭锅	dfg
东方红	dfh
单方面	dfm
豆腐脑	dfn
豆腐乳	dfr
豆腐渣	dfv
大范围	dfw
地方性	dfx
丹凤眼	dfy
大锅饭	dgf
顶呱呱	dgg
胆固醇	dgi
大规模	dgm
打过去	dgq
等人	dgr
等同	dgt
等下	dgx
档案	dha
𬍡	dhd
读后感	dhg
打哈哈	dhh
当口	dhk
当了	dhl
当年	dhn
当前	dhq
当然	dhr
导火索	dhs
当作	dhz
倒春寒	dih
单纯	dji
胆量	djl
淡漠	djm
胆囊	djn
单位	djw
顶层	dkc
订购	dkg
定会	dkh
订票	dkp
定期	dkq
盯死	dks
定下	dkx
定做	dkz
得了吧	dlb
大老粗	dlc
多伦多	dld
第六感	dlg
度量衡	dlh
邓丽君	dlj
带来了	dll
对立面	dlm
多了去	dlq
代理人	dlr
大冷天	dlt
大理石	dlu
顶梁柱	dlv
独立性	dlx
大老远	dly
掉链子	dlz
电池	dmi
点开	dmk
店面	dmm
电脑	dmn
点评	dmp
独木桥	dmq
电影	dmy
吊诡	dng
多年后	dnh
调查	dni
掉了	dnl
刁蛮	dnm
刁难	dnn
调任	dnr
掉色	dns
掉头	dnt
掉下	dnx
掉在	dnz
多半	dob
多次	doc
多好	doh
多长	doi
多了	dol
多年	don
多情	doq
多人	dor
多问	dow
多余	doy
大屏幕	dpm
肚皮舞	dpw
地平线	dpx
大气层	dqc
丢掉	dqd
电气化	dqh
打起来	dql
丢弃	dqq
丢人	dqr
道琼斯	dqs
丢失	dqu
当权者	dqv
大气压	dqy
兜圈子	dqz
短板	drb
短促	drc
断根	drg
单人床	dri
断开	drk
断奶	drn
短期	drq
断然	drr
短语	dry
短暂	drz
第三个	dsg
懂了	dsl
第三年	dsn
冻死	dss
动员	dsy
动作	dsz
洞庭湖	dth
大提琴	dtq
断头台	dtt
大体上	dtu
打头阵	dtv
独特性	dtx
等同于	dty
堵塞	dus
读完	duw
读写	dux
对岸	dva
对此	dvc
都知道	dvd
对着干	dvg
对称	dvi
对抗	dvk
对了	dvl
对面	dvm
等着瞧	dvq
对人	dvr
端午节	dwj
吊胃口	dwk
大无畏	dww
动物园	dwy
都忘了	dwl
店小二	dxe
掉下来	dxl
大小写	dxx
单行道	dxd
东西方	dxf
胆小鬼	dxg
都喜欢	dxh
大小姐	dxj
大熊猫	dxm
单相思	dxs
低血糖	dxt
大学生	dxu
定心丸	dxw
大西洋	dxy
东乡族	dxz
大小便	dxb
大学城	dxi
第一遍	dyb
第一次	dyc
独一份	dyf
第一个	dyg
打圆场	dyi
第一名	dym
第一年	dyn
代言人	dyr
都给	dzg
都没	dzm
都能	dzn
打砸抢	dzq
陡然	dzr
抖擞	dzs
都是	dzu
都行	dzx
等于零	dyl
大额	dae
岛内	dcn
得瑟	des
得罪	dez
灯泡	dgp
登岸	dga
第二	die
定名	dkm
大路朝天，各走一边	dli
得了便宜还卖乖	dlp
点算	dms
调遣	dnq
多爱	doa
哆嗦	dos
跌幅	dpf
爹娘	dpn
跌去	dpq
跌至	dpv
丢给	dqg
丢丑	dqi
断案	dra
短发	drf
东坡	dsp
呆头鹅	dte
对内	dvn
对偶	dvo
斗殴	dzo
都在玩	dzw
𫶇	dpe
𬘘	djs
饿不饿	ebe
耳边风	ebf
而不会	ebh
饿扁了	ebl
而不去	ebq
而不用	eby
饿不死	ebs
而不是	ebu
而不能	ebn
二百五	ebw
二次元	ecy
二等奖	edj
饿肚子	edz
额度	eed
恶搞	eeg
恶化	eeh
饿了	eel
饿死	ees
额头	eet
遏制	eev
阿房宫	efg
恩格尔	ege
二锅头	egt
恶狠狠	ehh
二合一	ehy
二传手	eiu
二季度	ejd
二进制	ejv
俄罗斯	els
二郎腿	elt
二流子	elz
峨眉山	emu
恩德	end
嗯哼	enh
恩仇	eni
二年级	enj
恩情	enq
恩怨	eny
耳旁风	epf
而不	erb
而非	erf
儿歌	erg
耳环	erh
而成	eri
二楼	erl
耳目	erm
儿女	ern
而且	erq
耳塞	ers
二者	erv
饿死了	esl
二三十	esu
儿童节	etj
耳听为虚，眼见为实	etw
二十八	eub
二十多	eud
二十二	eue
二十九	euj
二十六	eul
二十七	euq
二十四	eus
二十五	euw
二十一	euy
二傻子	euz
二指禅	evi
二维码	ewm
二选一	exy
二月份	eyf
恶作剧	ezj
儿不嫌母丑，狗不嫌家贫	ebx
儿大不由娘	edb
恶评	eep
恶气	eeq
厄立特里亚	elt
鹅卵石	elu
恩爱	ena
恩公	eng
恩人	enr
恩师	enu
恩准	env
恩泽	enz
二次	erc
儿童	ert
饿死胆小的	esd
二十年	eun
二者不可得兼	evb
儿行千里母担忧	exq
恶向胆边生	exd
二一添作五	eyt
发布	fab
发财	fac
发呆	fad
发放	faf
法规	fag
发出	fai
发觉	faj
罚款	fak
发怒	fan
发起	faq
法庭	fat
发作	faz
烦不烦	fbf
发不出	fbi
分辨率	fbl
分不清	fbq
分别是	fbu
犯不着	fbv
放不下	fbx
翻白眼	fby
发错了	fcl
梵蒂冈	fdg
房地产	fdi
反对派	fdp
反倒是	fdu
放得下	fdx
辅导员	fdy
防盗门	fdm
肥嘟嘟	fdd
富二代	fed
凡尔赛	fes
份额	ffe
纷纷	fff
分成	ffi
愤怒	ffn
分批	ffp
分组	ffz
风格	fgg
奉陪	fgp
风情	fgq
风筝	fgv
风味	fgw
方便	fhb
放过	fhg
防火墙	fhq
放心	fhx
放在	fhz
非常棒	fib
非常多	fid
肥肠粉	fif
非常高	fig
非常好	fih
非常差	fii
放长假	fij
非常快	fik
非常冷	fil
非常慢	fim
非常难	fin
非常强	fiq
非常热	fir
方程式	fiu
房产证	fiv
放长线	fix
翻倍	fjb
犯规	fjg
烦了	fjl
烦恼	fjn
反思	fjs
反映	fjy
防空洞	fkd
放空炮	fkp
方块字	fkz
氟利昂	fla
菲律宾	flb
福利费	flf
风凉话	flh
分理处	fli
法拉利	fll
飞利浦	flp
费力气	flq
发牢骚	fls
法令纹	flw
法兰西	flx
福利院	fly
负离子	flz
发霉了	fml
敷面膜	fmm
非卖品	fmp
父母亲	fmq
飞毛腿	fmt
分泌物	fmw
驸马爷	fmy
服你了	fnl
妇女节	fnj
佛教	foj
佛像	fox
废品率	fpl
发脾气	fpq
番茄酱	fqj
凤求凰	fqh
放弃了	fql
肺气肿	fqv
缝纫机	frj
副热带	frd
烦死了	fsl
烦死人	fsr
发散性	fsx
反贪局	ftj
繁体字	ftz
反政府	fvf
法制化	fvh
非主流	fvl
辅助码	fvm
发展中	fvv
辅助性	fvx
分之一	fvy
俯卧撑	fwi
肥胖	fwp
肥肉	fwr
沸腾	fwt
肥皂	fwz
风向标	fxb
发祥地	fxd
方向感	fxg
抚恤金	fxj
发现了	fxl
方向盘	fxp
法西斯	fxs
烦心事	fxu
方向性	fxx
飞行员	fxy
反义词	fyc
发源地	fyd
发一个	fyg
复印件	fyj
反映了	fyl
发言权	fyq
发言人	fyr
腹有诗书气自华	fyu
防御性	fyx
否定	fzd
负罪感	fzg
否决	fzj
副作用	fzy
法案	faa
蜂鸟	fgn
翻案	fja
反而	fje
风马牛不相及	fmn
佛法	fof
佛光	fog
佛龛	fok
佛门	fom
佛寺	fos
佛堂	fot
佛山	fou
佛珠	fov
佛爷	foy
佛祖	foz
夫妻店	fqd
放之四海而皆准	fvs
飞蛾	fwe
风萧萧兮易水寒	fxx
蜉蝣撼大树	fyh
富在深山有远亲	fzu
复杂性	fzx
否则	fzz
嘎嘣	gab
公安局	gaj
咖喱	gal
伽马	gam
港澳台	gat
干巴巴	gbb
怪不得	gbd
够不够	gbg
搞不好	gbh
高不成	gbi
赶不及	gbj
管不了	gbl
更不能	gbn
过不去	gbq
搞半天	gbt
管不着	gbv
鬼把戏	gbx
个把月	gby
光膀子	gbz
过把瘾	gby
高傲	gca
搞定	gcd
高额	gce
高考	gck
高人	gcr
告退	gct
稿子	gcz
改革	gdg
改换	gdh
改成	gdi
改了	gdl
过得去	gdq
改正	gdv
改为	gdw
改下	gdx
鬼点子	gdz
隔阂	geh
歌曲	geq
各位	gew
各项	gex
根本	gfb
跟单	gfd
根骨	gfg
规范化	gfh
跟车	gfi
根据	gfj
跟拍	gfp
高峰期	gfq
跟上	gfu
规范性	gfx
根源	gfy
跟踪	gfz
更不	ggb
更烦	ggf
更好	ggh
更差	ggi
更难	ggn
更怕	ggp
更强	ggq
更为	ggw
更新	ggx
更早	ggz
刚才	ghc
刚吃	ghi
钢琴	ghq
岗位	ghw
刚学	ghx
刚走	ghz
共产党	gid
歌唱家	gij
观察力	gil
滚出去	giq
工程师	giu
过程中	giv
广场舞	giw
尴尬	gjg
感情	gjq
干扰	gjr
怪诞	gkd
乖乖	gkg
高科技	gkj
怪了	gkl
怪癖	gkp
公开赛	gks
拐弯	gkw
公开信	gkx
怪异	gky
怪罪	gkz
光标	glb
广泛	glf
广告	glg
光滑	glh
广场	gli
逛街	glj
孤零零	gll
光芒	glm
光凭	glp
过来人	glr
过两天	glt
光说	glu
广州	glv
国民党	gmd
哥们儿	gme
鬼门关	gmg
根目录	gml
冠名权	gmq
擀面杖	gmv
高难度	gnd
姑奶奶	gnn
更年期	gnq
功能性	gnx
过关	gog
过年	gon
果然	gor
果酸	gos
过着	gov
过于	goy
狗皮膏	gpg
跟屁虫	gpi
公平性	gpx
顾前不顾后	gqb
过去的	gqd
搞清楚	gqi
国庆节	gqj
过去了	gql
鬼敲门	gqm
共青团	gqt
过去时	gqu
高清晰	gqx
观察	gri
关键	grj
观看	grk
观念	grn
关切	grq
共轭	gse
功能	gsn
供求	gsq
公司	gss
共同	gst
共享	gsx
改天吧	gtb
感叹词	gtc
共同点	gtd
刮台风	gtf
感叹号	gth
共同处	gti
改天聊	gtl
管他呢	gtn
古铜色	gts
狗腿子	gtz
股份	guf
股票	gup
股权	guq
骨头	gut
规劝	gvq
跪下	gvx
公文包	gwb
购物车	gwi
给了	gwl
给钱	gwq
给人	gwr
个位数	gwu
剐蹭	gxc
挂断	gxd
挂钩	gxg
挂机	gxj
挂着	gxv
挂心	gxx
高血压	gxy
挂在	gxz
过一段	gyd
高压锅	gyg
滚回	gyh
冠亚军	gyj
滚开	gyk
工艺品	gyp
公元前	gyq
滚热	gyr
滚烫	gyt
过一阵	gyv
归因于	gyy
棍子	gyz
够好	gzh
构成	gzi
够了	gzl
狗屁	gzp
购物	gzw
勾选	gzx
国内外	gnw
嘎吱	gav
盖房	gdf
改日	gdr
该死	gds
跟风	gff
跟随	gfs
跟帖	gft
更惨	ggc
更让	ggr
港澳	gha
刚好	ghh
感恩	gje
赶跑	gjp
怪才	gkc
怪话	gkh
拐卖	gkm
怪人	gkr
怪胎	gkt
光彩	glc
光速	gls
革命尚未成功	gmu
敢怒不敢言	gnb
敢怒而不敢言	gne
国内生产总值	gnu
鬼才	gvc
过五关斩六将	gwg
给回	gwh
给出	gwi
给足	gwz
挂出	gxi
挂念	gxn
寡人	gxr
𬒔	ggu
纮	hss
哈喽	hal
汉堡包	hbb
还不错	hbc
恨不得	hbd
好办法	hbf
还不够	hbg
会不会	hbh
环保局	hbj
还不快	hbk
还不能	hbn
回不去	hbq
好半天	hbt
还不是	hbu
还不止	hbv
花不完	hbw
还不行	hbx
后半夜	hby
好啊	hca
耗费	hcf
好感	hcg
好难	hcn
好评	hcp
好奇	hcq
好人	hcr
好似	hcs
好像	hcx
好友	hcy
好在	hcz
好多次	hdc
海风	hdf
还差	hdi
海军	hdj
